#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA1CA6
#Date Time: 2019-05-13 19:30:50.106
#Sample rate: 606.061Hz
#Samples: 8000
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -2 V
#Channel 2: Range: 500 mV/div Offset: -2 V

Time (s),Channel 1 (V),Channel 2 (V)
4.2999000000000001,0.16001785233913246,0.088288436732735009
4.3015499999999998,0.16001785233913246,0.088625032681233451
4.3032000000000004,0.16001785233913246,0.088625032681233451
4.3048500000000001,0.16001785233913246,0.088625032681233451
4.3064999999999998,0.16035607717325928,0.088625032681233451
4.3081500000000004,0.15257690598834261,0.088625032681233451
4.3098000000000001,0.15257690598834261,0.088625032681233451
4.3114499999999998,0.15257690598834261,0.088961628629732115
4.3131000000000004,0.15257690598834261,0.088961628629732115
4.3147500000000001,0.15257690598834261,0.088961628629732115
4.3163999999999998,0.15257690598834261,0.088961628629732115
4.3180500000000004,0.15257690598834261,0.088961628629731962
4.3197000000000001,0.15257690598834261,0.088625032681233451
4.3213499999999998,0.15257690598834261,0.088625032681233451
4.3230000000000004,0.15257690598834261,0.088625032681233451
4.3246500000000001,0.15257690598834261,0.088625032681233451
4.3262999999999998,0.15257690598834261,0.088625032681233451
4.3279500000000004,0.15257690598834278,0.088961628629732115
4.3296000000000001,0.15291513082246944,0.088961628629732115
4.3312499999999998,0.15291513082246944,0.088961628629732115
4.3329000000000004,0.15291513082246927,0.088961628629731962
4.3345500000000001,0.15257690598834261,0.088625032681233451
4.3361999999999998,0.15257690598834261,0.088625032681233451
4.3378500000000004,0.15257690598834261,0.088625032681233451
4.3395000000000001,0.15257690598834261,0.088625032681233451
4.3411499999999998,0.15257690598834261,0.088625032681233451
4.3427999999999995,0.15291513082246927,0.088625032681233451
4.3444500000000001,0.15291513082246944,0.088961628629732115
4.3460999999999999,0.15257690598834261,0.088961628629732115
4.3477499999999996,0.15291513082246927,0.088961628629732115
4.3494000000000002,0.15291513082246944,0.088961628629732115
4.3510499999999999,0.15291513082246944,0.088961628629732115
4.3526999999999996,0.15257690598834278,0.088625032681233604
4.3543500000000002,0.15257690598834261,0.088625032681233451
4.3559999999999999,0.15257690598834261,0.088625032681233451
4.3576499999999996,0.15257690598834261,0.088625032681233451
4.3593000000000002,0.15291513082246944,0.088625032681233451
4.3609499999999999,0.15291513082246944,0.088961628629732115
4.3625999999999996,0.15291513082246944,0.088961628629732115
4.3642500000000002,0.15291513082246944,0.088961628629732115
4.3658999999999999,0.15291513082246944,0.088961628629732115
4.3675499999999996,0.15291513082246944,0.088961628629732115
4.3692000000000002,0.15291513082246944,0.088961628629732115
4.3708499999999999,0.15291513082246944,0.088625032681233451
4.3724999999999996,0.15291513082246944,0.088625032681233451
4.3741500000000002,0.15291513082246944,0.088625032681233451
4.3757999999999999,0.15291513082246944,0.088625032681233451
4.3774499999999996,0.15291513082246944,0.088961628629731962
4.3791000000000002,0.15291513082246944,0.088961628629732115
4.3807499999999999,0.15291513082246944,0.088961628629732115
4.3823999999999996,0.15325335565659626,0.088961628629732115
4.3840500000000002,0.15325335565659626,0.088961628629732115
4.3856999999999999,0.15291513082246944,0.088625032681233451
4.3873499999999996,0.15325335565659626,0.088625032681233451
4.3890000000000002,0.15291513082246944,0.088625032681233451
4.3906499999999999,0.15291513082246944,0.088625032681233451
4.3922999999999996,0.15291513082246944,0.088625032681233451
4.3939500000000002,0.15325335565659626,0.088961628629732115
4.3956,0.15325335565659626,0.088961628629732115
4.3972499999999997,0.15325335565659626,0.088961628629732115
4.3989000000000003,0.15325335565659626,0.088961628629732115
4.40055,0.15325335565659626,0.088961628629732115
4.4021999999999997,0.15325335565659626,0.088625032681233451
4.4038500000000003,0.15325335565659626,0.088625032681233451
4.4055,0.15325335565659626,0.088625032681233451
4.4071499999999997,0.15325335565659626,0.088625032681233451
4.4088000000000003,0.15325335565659626,0.088625032681233451
4.41045,0.15325335565659626,0.088961628629732115
4.4120999999999997,0.15325335565659626,0.088961628629732115
4.4137500000000003,0.15325335565659626,0.088961628629732115
4.4154,0.15325335565659626,0.088961628629732115
4.4170499999999997,0.15325335565659626,0.088961628629732115
4.4187000000000003,0.15325335565659626,0.088625032681233451
4.42035,0.15325335565659626,0.088625032681233451
4.4219999999999997,0.15325335565659626,0.088625032681233451
4.4236500000000003,0.15325335565659626,0.088625032681233451
4.4253,0.15325335565659626,0.088625032681233451
4.4269499999999997,0.15325335565659626,0.088961628629732115
4.4286000000000003,0.15325335565659626,0.088961628629732115
4.43025,0.15325335565659626,0.088961628629732115
4.4318999999999997,0.15359158049072308,0.088961628629732115
4.4335500000000003,0.15359158049072308,0.088961628629732115
4.4352,0.15325335565659626,0.088961628629732115
4.4368499999999997,0.15325335565659626,0.088625032681233451
4.4385000000000003,0.15325335565659626,0.088625032681233451
4.44015,0.15325335565659626,0.088625032681233451
4.4417999999999997,0.15325335565659626,0.088625032681233451
4.4434500000000003,0.15325335565659626,0.088961628629732115
4.4451000000000001,0.15325335565659626,0.088961628629732115
4.4467499999999998,0.15359158049072308,0.088961628629732115
4.4484000000000004,0.15359158049072308,0.088961628629732115
4.4500500000000001,0.15359158049072308,0.088961628629732115
4.4516999999999998,0.15359158049072308,0.088961628629732115
4.4533500000000004,0.15359158049072308,0.088625032681233451
4.4550000000000001,0.15359158049072308,0.088625032681233451
4.4566499999999998,0.15359158049072308,0.088625032681233451
